;X;year.trail.area.plot;trail.area.plot;latitude;longitude;other_species_present_on_plot;date;surveyors;trail_name;sampling_area;plot;tread_condition_line_1;ease_of_progression_line_1;tread_condition_line_2;ease_of_progression_line_2;tread_condition_line_3;ease_of_progression_line_3;tread_condition_line_4;ease_of_progression_line_4;tread_condition_line_5;ease_of_progression_line_5;tread_condition_line_6;ease_of_progression_line_6;tread_condition_line_7;ease_of_progression_line_7;tread_condition_line_8;ease_of_progression_line_8;tread_condition_line_9;ease_of_progression_line_9;tread_condition_line_10;ease_of_progression_line_10;height_line1_25;height_line1_50;height_line1_100;height_line1_150;height_line2_25;height_line2_50;height_line2_100;height_line2_150cm;height_line3_25;height_line2_50cm;height_line2_100cm;height_line3_150cm;height_line4_25;height_line4_50cm;height_line4_100cm;height_line4_150cm;height_line5_25;height_line5_50cm;height_line5_100cm;height_line5_150cm;height_line6_25;height_line6_50cm;height_line6_100cm;height_line6_150cm;height_line7_25;height_line7_50cm;height_line7_100cm;height_line7_150cm;height_line8_25;height_line8_50cm;height_line8_100cm;height_line8_150cm;height_line9_;height_line9_50cm;height_line9_100cm;height_line9_150cm;height_line10_25;height_line10_50cm;height_line10_100cm;height_line10_150cm; lala; lala; lala
4676;Line 46;2019.mist.negros.50.1;mist.negros.50.1;38,738967;-27,2802689;60,92,50,54,58,45;30/05/2019;Rui;mist.negros;50;1;Organic soil, litter,vegetation, roots;Technically hard/unpleasant;Organic soil, litter, roots;Technically hard/unpleasant;Organic soil, mineral soil, litter, roots;Technically hard/ unpleasant;Organic soil, litter, vegetation, roots;Easy medium;Organic soil, mineral soil,vegetationn roots;Easy Medium;Mineral soil, litter, vegetation, roots;Technically hard/unpleasant;Mineral soil, litter, rock, roots;Technically hard/unpleasant;Organic soil, mineral soil, litter, vegetation, roots;Technically hard/unpleasant;Organic soil, mineral soil, litter, vegetation, roots;Technically hard/unpleasant;Mineral soil, litter, vegetation, roots;Technically hard/ unpleasant;10;15;15;15;5;10;40;40;20;40;45;45;15;20;35;65;5;10;15;0;0;0;25;40;5;5;25;55;0;0;0;20;0;0;0;0;5;5;5;5;X100l9mf3;14;67
4677;Line 46;2019.mist.negros.50.1;mist.negros.50.1;38,738967;-27,2802689;60,92,50,54,58,45;30/05/2019;Rui;mist.negros;50;1;Organic soil, litter,vegetation, roots;Technically hard/unpleasant;Organic soil, litter, roots;Technically hard/unpleasant;Organic soil, mineral soil, litter, roots;Technically hard/ unpleasant;Organic soil, litter, vegetation, roots;Easy medium;Organic soil, mineral soil,vegetationn roots;Easy Medium;Mineral soil, litter, vegetation, roots;Technically hard/unpleasant;Mineral soil, litter, rock, roots;Technically hard/unpleasant;Organic soil, mineral soil, litter, vegetation, roots;Technically hard/unpleasant;Organic soil, mineral soil, litter, vegetation, roots;Technically hard/unpleasant;Mineral soil, litter, vegetation, roots;Technically hard/ unpleasant;10;15;15;15;5;10;40;40;20;40;45;45;15;20;35;65;5;10;15;0;0;0;25;40;5;5;25;55;0;0;0;20;0;0;0;0;5;5;5;5;X150l9mf1;100;0
4678;Line 46;2019.mist.negros.50.1;mist.negros.50.1;38,738967;-27,2802689;60,92,50,54,58,45;30/05/2019;Rui;mist.negros;50;1;Organic soil, litter,vegetation, roots;Technically hard/unpleasant;Organic soil, litter, roots;Technically hard/unpleasant;Organic soil, mineral soil, litter, roots;Technically hard/ unpleasant;Organic soil, litter, vegetation, roots;Easy medium;Organic soil, mineral soil,vegetationn roots;Easy Medium;Mineral soil, litter, vegetation, roots;Technically hard/unpleasant;Mineral soil, litter, rock, roots;Technically hard/unpleasant;Organic soil, mineral soil, litter, vegetation, roots;Technically hard/unpleasant;Organic soil, mineral soil, litter, vegetation, roots;Technically hard/unpleasant;Mineral soil, litter, vegetation, roots;Technically hard/ unpleasant;10;15;15;15;5;10;40;40;20;40;45;45;15;20;35;65;5;10;15;0;0;0;25;40;5;5;25;55;0;0;0;20;0;0;0;0;5;5;5;5;X150l9mf2;4;4
4679;Line 46;2019.mist.negros.50.1;mist.negros.50.1;38,738967;-27,2802689;60,92,50,54,58,45;30/05/2019;Rui;mist.negros;50;1;Organic soil, litter,vegetation, roots;Technically hard/unpleasant;Organic soil, litter, roots;Technically hard/unpleasant;Organic soil, mineral soil, litter, roots;Technically hard/ unpleasant;Organic soil, litter, vegetation, roots;Easy medium;Organic soil, mineral soil,vegetationn roots;Easy Medium;Mineral soil, litter, vegetation, roots;Technically hard/unpleasant;Mineral soil, litter, rock, roots;Technically hard/unpleasant;Organic soil, mineral soil, litter, vegetation, roots;Technically hard/unpleasant;Organic soil, mineral soil, litter, vegetation, roots;Technically hard/unpleasant;Mineral soil, litter, vegetation, roots;Technically hard/ unpleasant;10;15;15;15;5;10;40;40;20;40;45;45;15;20;35;65;5;10;15;0;0;0;25;40;5;5;25;55;0;0;0;20;0;0;0;0;5;5;5;5;X150l9mf3;19;48
4680;Line 46;2019.mist.negros.50.1;mist.negros.50.1;38,738967;-27,2802689;60,92,50,54,58,45;30/05/2019;Rui;mist.negros;50;1;Organic soil, litter,vegetation, roots;Technically hard/unpleasant;Organic soil, litter, roots;Technically hard/unpleasant;Organic soil, mineral soil, litter, roots;Technically hard/ unpleasant;Organic soil, litter, vegetation, roots;Easy medium;Organic soil, mineral soil,vegetationn roots;Easy Medium;Mineral soil, litter, vegetation, roots;Technically hard/unpleasant;Mineral soil, litter, rock, roots;Technically hard/unpleasant;Organic soil, mineral soil, litter, vegetation, roots;Technically hard/unpleasant;Organic soil, mineral soil, litter, vegetation, roots;Technically hard/unpleasant;Mineral soil, litter, vegetation, roots;Technically hard/ unpleasant;10;15;15;15;5;10;40;40;20;40;45;45;15;20;35;65;5;10;15;0;0;0;25;40;5;5;25;55;0;0;0;20;0;0;0;0;5;5;5;5;X25l10mf1;100;0
4681;Line 46;2019.mist.negros.50.1;mist.negros.50.1;38,738967;-27,2802689;60,92,50,54,58,45;30/05/2019;Rui;mist.negros;50;1;Organic soil, litter,vegetation, roots;Technically hard/unpleasant;Organic soil, litter, roots;Technically hard/unpleasant;Organic soil, mineral soil, litter, roots;Technically hard/ unpleasant;Organic soil, litter, vegetation, roots;Easy medium;Organic soil, mineral soil,vegetationn roots;Easy Medium;Mineral soil, litter, vegetation, roots;Technically hard/unpleasant;Mineral soil, litter, rock, roots;Technically hard/unpleasant;Organic soil, mineral soil, litter, vegetation, roots;Technically hard/unpleasant;Organic soil, mineral soil, litter, vegetation, roots;Technically hard/unpleasant;Mineral soil, litter, vegetation, roots;Technically hard/ unpleasant;10;15;15;15;5;10;40;40;20;40;45;45;15;20;35;65;5;10;15;0;0;0;25;40;5;5;25;55;0;0;0;20;0;0;0;0;5;5;5;5;X25l10mf2;14;47
4682;Line 46;2019.mist.negros.50.1;mist.negros.50.1;38,738967;-27,2802689;60,92,50,54,58,45;30/05/2019;Rui;mist.negros;50;1;Organic soil, litter,vegetation, roots;Technically hard/unpleasant;Organic soil, litter, roots;Technically hard/unpleasant;Organic soil, mineral soil, litter, roots;Technically hard/ unpleasant;Organic soil, litter, vegetation, roots;Easy medium;Organic soil, mineral soil,vegetationn roots;Easy Medium;Mineral soil, litter, vegetation, roots;Technically hard/unpleasant;Mineral soil, litter, rock, roots;Technically hard/unpleasant;Organic soil, mineral soil, litter, vegetation, roots;Technically hard/unpleasant;Organic soil, mineral soil, litter, vegetation, roots;Technically hard/unpleasant;Mineral soil, litter, vegetation, roots;Technically hard/ unpleasant;10;15;15;15;5;10;40;40;20;40;45;45;15;20;35;65;5;10;15;0;0;0;25;40;5;5;25;55;0;0;0;20;0;0;0;0;5;5;5;5;X50l10mf1;100;0
4683;Line 46;2019.mist.negros.50.1;mist.negros.50.1;38,738967;-27,2802689;60,92,50,54,58,45;30/05/2019;Rui;mist.negros;50;1;Organic soil, litter,vegetation, roots;Technically hard/unpleasant;Organic soil, litter, roots;Technically hard/unpleasant;Organic soil, mineral soil, litter, roots;Technically hard/ unpleasant;Organic soil, litter, vegetation, roots;Easy medium;Organic soil, mineral soil,vegetationn roots;Easy Medium;Mineral soil, litter, vegetation, roots;Technically hard/unpleasant;Mineral soil, litter, rock, roots;Technically hard/unpleasant;Organic soil, mineral soil, litter, vegetation, roots;Technically hard/unpleasant;Organic soil, mineral soil, litter, vegetation, roots;Technically hard/unpleasant;Mineral soil, litter, vegetation, roots;Technically hard/ unpleasant;10;15;15;15;5;10;40;40;20;40;45;45;15;20;35;65;5;10;15;0;0;0;25;40;5;5;25;55;0;0;0;20;0;0;0;0;5;5;5;5;X100l10mf1;100;0
4684;Line 46;2019.mist.negros.50.1;mist.negros.50.1;38,738967;-27,2802689;60,92,50,54,58,45;30/05/2019;Rui;mist.negros;50;1;Organic soil, litter,vegetation, roots;Technically hard/unpleasant;Organic soil, litter, roots;Technically hard/unpleasant;Organic soil, mineral soil, litter, roots;Technically hard/ unpleasant;Organic soil, litter, vegetation, roots;Easy medium;Organic soil, mineral soil,vegetationn roots;Easy Medium;Mineral soil, litter, vegetation, roots;Technically hard/unpleasant;Mineral soil, litter, rock, roots;Technically hard/unpleasant;Organic soil, mineral soil, litter, vegetation, roots;Technically hard/unpleasant;Organic soil, mineral soil, litter, vegetation, roots;Technically hard/unpleasant;Mineral soil, litter, vegetation, roots;Technically hard/ unpleasant;10;15;15;15;5;10;40;40;20;40;45;45;15;20;35;65;5;10;15;0;0;0;25;40;5;5;25;55;0;0;0;20;0;0;0;0;5;5;5;5;X100l10mf2;93;2
4685;Line 46;2019.mist.negros.50.1;mist.negros.50.1;38,738967;-27,2802689;60,92,50,54,58,45;30/05/2019;Rui;mist.negros;50;1;Organic soil, litter,vegetation, roots;Technically hard/unpleasant;Organic soil, litter, roots;Technically hard/unpleasant;Organic soil, mineral soil, litter, roots;Technically hard/ unpleasant;Organic soil, litter, vegetation, roots;Easy medium;Organic soil, mineral soil,vegetationn roots;Easy Medium;Mineral soil, litter, vegetation, roots;Technically hard/unpleasant;Mineral soil, litter, rock, roots;Technically hard/unpleasant;Organic soil, mineral soil, litter, vegetation, roots;Technically hard/unpleasant;Organic soil, mineral soil, litter, vegetation, roots;Technically hard/unpleasant;Mineral soil, litter, vegetation, roots;Technically hard/ unpleasant;10;15;15;15;5;10;40;40;20;40;45;45;15;20;35;65;5;10;15;0;0;0;25;40;5;5;25;55;0;0;0;20;0;0;0;0;5;5;5;5;X150l10mf1;100;2
4686;Line 46;2019.mist.negros.50.1;mist.negros.50.1;38,738967;-27,2802689;60,92,50,54,58,45;30/05/2019;Rui;mist.negros;50;1;Organic soil, litter,vegetation, roots;Technically hard/unpleasant;Organic soil, litter, roots;Technically hard/unpleasant;Organic soil, mineral soil, litter, roots;Technically hard/ unpleasant;Organic soil, litter, vegetation, roots;Easy medium;Organic soil, mineral soil,vegetationn roots;Easy Medium;Mineral soil, litter, vegetation, roots;Technically hard/unpleasant;Mineral soil, litter, rock, roots;Technically hard/unpleasant;Organic soil, mineral soil, litter, vegetation, roots;Technically hard/unpleasant;Organic soil, mineral soil, litter, vegetation, roots;Technically hard/unpleasant;Mineral soil, litter, vegetation, roots;Technically hard/ unpleasant;10;15;15;15;5;10;40;40;20;40;45;45;15;20;35;65;5;10;15;0;0;0;25;40;5;5;25;55;0;0;0;20;0;0;0;0;5;5;5;5;X150l10mf2;4;2
4710;Line 47;2019.mist.negros.50.2;mist.negros.50.2;38,738967;-27,2802689;55;30/05/2019;Rui;mist.negros;50;2;Organic soil, litter,vegetation, roots;Technically hard/unpleasant;Organic soil, litter, roots;Technically hard/unpleasant;Organic soil, mineral soil, litter, roots;Technically hard/ unpleasant;Organic soil, litter, vegetation, roots;Easy medium;Organic soil, mineral soil,vegetationn roots;Easy Medium;Mineral soil, litter, vegetation, roots;Technically hard/unpleasant;Mineral soil, litter, rock, roots;Technically hard/unpleasant;Organic soil, mineral soil, litter, vegetation, roots;Technically hard/unpleasant;Organic soil, mineral soil, litter, vegetation, roots;Technically hard/unpleasant;Mineral soil, litter, vegetation, roots;Technically hard/ unpleasant;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;X50l1mf1;4;2
4711;Line 47;2019.mist.negros.50.2;mist.negros.50.2;38,738967;-27,2802689;55;30/05/2019;Rui;mist.negros;50;2;Organic soil, litter,vegetation, roots;Technically hard/unpleasant;Organic soil, litter, roots;Technically hard/unpleasant;Organic soil, mineral soil, litter, roots;Technically hard/ unpleasant;Organic soil, litter, vegetation, roots;Easy medium;Organic soil, mineral soil,vegetationn roots;Easy Medium;Mineral soil, litter, vegetation, roots;Technically hard/unpleasant;Mineral soil, litter, rock, roots;Technically hard/unpleasant;Organic soil, mineral soil, litter, vegetation, roots;Technically hard/unpleasant;Organic soil, mineral soil, litter, vegetation, roots;Technically hard/unpleasant;Mineral soil, litter, vegetation, roots;Technically hard/ unpleasant;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;X50l1mf2;2;4
4712;Line 47;2019.mist.negros.50.2;mist.negros.50.2;38,738967;-27,2802689;55;30/05/2019;Rui;mist.negros;50;2;Organic soil, litter,vegetation, roots;Technically hard/unpleasant;Organic soil, litter, roots;Technically hard/unpleasant;Organic soil, mineral soil, litter, roots;Technically hard/ unpleasant;Organic soil, litter, vegetation, roots;Easy medium;Organic soil, mineral soil,vegetationn roots;Easy Medium;Mineral soil, litter, vegetation, roots;Technically hard/unpleasant;Mineral soil, litter, rock, roots;Technically hard/unpleasant;Organic soil, mineral soil, litter, vegetation, roots;Technically hard/unpleasant;Organic soil, mineral soil, litter, vegetation, roots;Technically hard/unpleasant;Mineral soil, litter, vegetation, roots;Technically hard/ unpleasant;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;X100l1mf1;4;1
4713;Line 47;2019.mist.negros.50.2;mist.negros.50.2;38,738967;-27,2802689;55;30/05/2019;Rui;mist.negros;50;2;Organic soil, litter,vegetation, roots;Technically hard/unpleasant;Organic soil, litter, roots;Technically hard/unpleasant;Organic soil, mineral soil, litter, roots;Technically hard/ unpleasant;Organic soil, litter, vegetation, roots;Easy medium;Organic soil, mineral soil,vegetationn roots;Easy Medium;Mineral soil, litter, vegetation, roots;Technically hard/unpleasant;Mineral soil, litter, rock, roots;Technically hard/unpleasant;Organic soil, mineral soil, litter, vegetation, roots;Technically hard/unpleasant;Organic soil, mineral soil, litter, vegetation, roots;Technically hard/unpleasant;Mineral soil, litter, vegetation, roots;Technically hard/ unpleasant;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;X100l1mf2;2;2
4714;Line 47;2019.mist.negros.50.2;mist.negros.50.2;38,738967;-27,2802689;55;30/05/2019;Rui;mist.negros;50;2;Organic soil, litter,vegetation, roots;Technically hard/unpleasant;Organic soil, litter, roots;Technically hard/unpleasant;Organic soil, mineral soil, litter, roots;Technically hard/ unpleasant;Organic soil, litter, vegetation, roots;Easy medium;Organic soil, mineral soil,vegetationn roots;Easy Medium;Mineral soil, litter, vegetation, roots;Technically hard/unpleasant;Mineral soil, litter, rock, roots;Technically hard/unpleasant;Organic soil, mineral soil, litter, vegetation, roots;Technically hard/unpleasant;Organic soil, mineral soil, litter, vegetation, roots;Technically hard/unpleasant;Mineral soil, litter, vegetation, roots;Technically hard/ unpleasant;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;X150l1mf1;2;0
4715;Line 47;2019.mist.negros.50.2;mist.negros.50.2;38,738967;-27,2802689;55;30/05/2019;Rui;mist.negros;50;2;Organic soil, litter,vegetation, roots;Technically hard/unpleasant;Organic soil, litter, roots;Technically hard/unpleasant;Organic soil, mineral soil, litter, roots;Technically hard/ unpleasant;Organic soil, litter, vegetation, roots;Easy medium;Organic soil, mineral soil,vegetationn roots;Easy Medium;Mineral soil, litter, vegetation, roots;Technically hard/unpleasant;Mineral soil, litter, rock, roots;Technically hard/unpleasant;Organic soil, mineral soil, litter, vegetation, roots;Technically hard/unpleasant;Organic soil, mineral soil, litter, vegetation, roots;Technically hard/unpleasant;Mineral soil, litter, vegetation, roots;Technically hard/ unpleasant;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;X150l1mf2;4;1
4716;Line 47;2019.mist.negros.50.2;mist.negros.50.2;38,738967;-27,2802689;55;30/05/2019;Rui;mist.negros;50;2;Organic soil, litter,vegetation, roots;Technically hard/unpleasant;Organic soil, litter, roots;Technically hard/unpleasant;Organic soil, mineral soil, litter, roots;Technically hard/ unpleasant;Organic soil, litter, vegetation, roots;Easy medium;Organic soil, mineral soil,vegetationn roots;Easy Medium;Mineral soil, litter, vegetation, roots;Technically hard/unpleasant;Mineral soil, litter, rock, roots;Technically hard/unpleasant;Organic soil, mineral soil, litter, vegetation, roots;Technically hard/unpleasant;Organic soil, mineral soil, litter, vegetation, roots;Technically hard/unpleasant;Mineral soil, litter, vegetation, roots;Technically hard/ unpleasant;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;X50l2mf1;2;0
4717;Line 47;2019.mist.negros.50.2;mist.negros.50.2;38,738967;-27,2802689;55;30/05/2019;Rui;mist.negros;50;2;Organic soil, litter,vegetation, roots;Technically hard/unpleasant;Organic soil, litter, roots;Technically hard/unpleasant;Organic soil, mineral soil, litter, roots;Technically hard/ unpleasant;Organic soil, litter, vegetation, roots;Easy medium;Organic soil, mineral soil,vegetationn roots;Easy Medium;Mineral soil, litter, vegetation, roots;Technically hard/unpleasant;Mineral soil, litter, rock, roots;Technically hard/unpleasant;Organic soil, mineral soil, litter, vegetation, roots;Technically hard/unpleasant;Organic soil, mineral soil, litter, vegetation, roots;Technically hard/unpleasant;Mineral soil, litter, vegetation, roots;Technically hard/ unpleasant;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;X100l2mf1;4;0
4718;Line 47;2019.mist.negros.50.2;mist.negros.50.2;38,738967;-27,2802689;55;30/05/2019;Rui;mist.negros;50;2;Organic soil, litter,vegetation, roots;Technically hard/unpleasant;Organic soil, litter, roots;Technically hard/unpleasant;Organic soil, mineral soil, litter, roots;Technically hard/ unpleasant;Organic soil, litter, vegetation, roots;Easy medium;Organic soil, mineral soil,vegetationn roots;Easy Medium;Mineral soil, litter, vegetation, roots;Technically hard/unpleasant;Mineral soil, litter, rock, roots;Technically hard/unpleasant;Organic soil, mineral soil, litter, vegetation, roots;Technically hard/unpleasant;Organic soil, mineral soil, litter, vegetation, roots;Technically hard/unpleasant;Mineral soil, litter, vegetation, roots;Technically hard/ unpleasant;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;X100l2mf2;2;3
4719;Line 47;2019.mist.negros.50.2;mist.negros.50.2;38,738967;-27,2802689;55;30/05/2019;Rui;mist.negros;50;2;Organic soil, litter,vegetation, roots;Technically hard/unpleasant;Organic soil, litter, roots;Technically hard/unpleasant;Organic soil, mineral soil, litter, roots;Technically hard/ unpleasant;Organic soil, litter, vegetation, roots;Easy medium;Organic soil, mineral soil,vegetationn roots;Easy Medium;Mineral soil, litter, vegetation, roots;Technically hard/unpleasant;Mineral soil, litter, rock, roots;Technically hard/unpleasant;Organic soil, mineral soil, litter, vegetation, roots;Technically hard/unpleasant;Organic soil, mineral soil, litter, vegetation, roots;Technically hard/unpleasant;Mineral soil, litter, vegetation, roots;Technically hard/ unpleasant;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;X150l2mf1;1;0
